0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
7, 4085, 3.7973, 4.0000, 0.0005, 0.0326, 7.9000, 0.3514, -924.7100, 2046.4687, 11.0000, 31.7143, 0.0002, 0.4518, 116.5743, 0.7794, 0.1621, 32.0000, 0.0359, 10.3319, 1.5045, 8.0270, 5.3000, 47.3639, 9.0200, 14.5317, 18.2713, 85.7822, 8.0000, 0.0259, 0.5921
8, 5284, 3.5061, 4.0000, 0.0003, 0.0378, 7.0000, 0.3970, -875.1000, 2130.8294, 13.0000, 30.0000, 0.0001, 0.3548, 156.0014, 0.7631, 0.1676, 46.0000, 0.0349, 11.2543, 1.4303, 7.4606, 5.6000, 55.3814, 8.0000, 12.9876, 16.4848, 64.1020, 8.0000, 0.0314, 0.4868
9, 7004, 3.8035, 4.0000, 0.0005, 0.0431, 7.6000, 0.3013, -739.4600, 1901.8027, 18.0000, 25.4444, 0.0002, 0.4522, 155.0095, 0.7669, 0.1636, 31.0000, 0.0431, 10.4018, 1.4716, 8.3974, 6.4000, 56.5102, 8.6700, 11.6984, 14.7193, 64.5122, 7.0000, 0.0264, 0.5826
10, 8143, 3.3774, 4.0000, 0.0003, 0.0489, 7.1000, 0.3547, -771.3300, 2184.0657, 11.0000, 26.5000, 0.0001, 0.4265, 189.2301, 0.7523, 0.1667, 32.0000, 0.0558, 10.7625, 1.3774, 7.5962, 5.7000, 63.4130, 8.0300, 10.9978, 14.5245, 52.8457, 11.0000, 0.0313, 0.5404
11, 9453, 3.5360, 4.0000, 0.0004, 0.0380, 6.1000, 0.4000, -728.2200, 2007.5620, 11.5000, 25.0000, 0.0002, 0.5308, 126.6272, 0.7706, 0.1725, 18.0000, 0.0522, 9.6503, 1.5040, 7.7040, 3.1000, 54.2216, 8.6400, 11.9072, 13.8400, 78.9720, 7.0000, 0.0190, 0.6538
12, 10087, 3.7143, 4.0000, 0.0006, 0.0202, 6.4000, 0.4410, -668.5900, 1969.0442, 14.0000, 23.0000, 0.0002, 0.4464, 154.4785, 0.7789, 0.1706, 25.0000, 0.0382, 10.2647, 1.5590, 6.8075, 6.9000, 51.5981, 8.7200, 11.7763, 14.6658, 64.7339, 7.0000, 0.0303, 0.5833
1, 0, 3.0000, 4.0000, 0.0001, 0.0000, 9.7000, 0.0000, -81475.2100, 1787.5931, 14.5000, 2753.0000, 0.0000, 0.1645, 130.0238, 0.7739, 0.1659, 0.0000, 0.0470, 12.6426, 1.2500, 10.0000, 3.1000, 101.0427, 142.4200, -0.8238, 1106.2314, 76.9090, 100.0000, 0.0369, 0.2707
2, 28, 3.2393, 4.0000, 0.0018, 0.0479, 8.1000, 0.2564, -582.4800, 1074.9186, 14.5000, 20.1667, 0.0005, 0.3145, 169.0947, 0.7618, 0.1609, 21.0000, 0.0615, 10.3685, 1.4872, 6.9316, 6.0000, 61.2271, 7.4400, 9.5637, 13.0253, 59.1385, 7.0000, 0.0315, 0.5403
3, 636, 3.1121, 4.0000, 0.0013, 0.0220, 4.5000, 0.3793, -848.5500, 1447.6843, 13.5000, 29.0000, 0.0005, 0.3833, 147.2222, 0.7220, 0.1831, 18.0000, 0.0729, 10.0859, 1.3103, 7.0345, 7.2000, 66.5448, 7.1800, 11.1821, 14.0138, 67.9245, 3.0000, 0.0695, 0.5750
4, 1228, 3.9667, 5.0000, 0.0024, 0.0137, 9.3000, 0.3500, -872.2600, 1712.1805, 16.5000, 30.0000, 0.0006, 0.5968, 119.6670, 0.7923, 0.1530, 13.0000, 0.0246, 8.4012, 1.6000, 7.7167, 10.1000, 41.0250, 9.4500, 14.9900, 16.6667, 83.5652, 5.0000, 0.0410, 0.7581
5, 1596, 3.7877, 4.0000, 0.0005, 0.0208, 8.6000, 0.3017, -742.0200, 1763.7112, 13.5000, 25.5714, 0.0002, 0.4301, 119.6670, 0.7973, 0.1581, 22.0000, 0.0540, 10.3357, 1.5754, 7.9274, 5.3000, 47.5996, 8.6400, 12.9728, 15.8152, 83.5652, 6.0000, 0.0237, 0.5806
6, 2654, 3.6726, 4.0000, 0.0009, 0.0250, 8.5000, 0.2738, -814.0100, 1397.4447, 13.0000, 28.0000, 0.0003, 0.3642, 163.7208, 0.7977, 0.1585, 20.0000, 0.0511, 10.6252, 1.4405, 7.6667, 3.1000, 56.5507, 8.0400, 12.3276, 14.7714, 61.0796, 4.0000, 0.0188, 0.5376
7, 3615, 3.8607, 4.0000, 0.0007, 0.0227, 8.8000, 0.2836, -728.5900, 1840.5588, 11.5000, 25.1250, 0.0002, 0.4258, 109.4297, 0.7965, 0.1573, 29.0000, 0.0538, 10.2949, 1.5821, 8.3284, 3.1000, 47.4883, 9.1100, 12.8774, 15.0251, 91.3828, 11.0000, 0.0235, 0.5933
8, 4806, 3.7267, 4.0000, 0.0012, 0.0227, 8.8000, 0.3600, -872.8400, 1657.3640, 14.5000, 30.0000, 0.0003, 0.4194, 126.5349, 0.7875, 0.1568, 28.0000, 0.0466, 10.0603, 1.6267, 6.9733, 3.1000, 38.7690, 9.3000, 15.3047, 18.9333, 79.0296, 9.0000, 0.0330, 0.6065
9, 5688, 3.7162, 4.0000, 0.0017, 0.0183, 8.9000, 0.3649, -714.8300, 1537.1661, 12.5000, 24.6667, 0.0004, 0.5325, 168.6625, 0.7900, 0.1553, 16.0000, 0.0365, 8.9737, 1.6081, 7.0541, 7.8000, 45.7524, 9.1700, 13.0057, 16.3532, 59.2900, 4.0000, 0.0365, 0.6883
10, 6128, 3.4725, 4.0000, 0.0005, 0.0193, 6.8000, 0.3791, -1064.7600, 1773.2171, 13.5000, 36.4000, 0.0002, 0.3817, 152.6188, 0.7840, 0.1684, 35.0000, 0.0477, 10.7062, 1.5000, 6.8352, 5.7000, 42.9890, 8.5000, 16.3060, 20.0545, 65.5227, 4.0000, 0.0284, 0.5323
11, 7116, 3.5640, 4.0000, 0.0005, 0.0197, 7.2000, 0.3605, -835.3300, 1811.1555, 14.0000, 28.6667, 0.0003, 0.4045, 136.3464, 0.7813, 0.1658, 40.0000, 0.0528, 10.4522, 1.6163, 6.6279, 6.4000, 41.0011, 8.6100, 14.6621, 18.4434, 73.3426, 9.0000, 0.0332, 0.5618
12, 8083, 3.1789, 4.0000, 0.0020, 0.0277, 7.0000, 0.3368, -924.3400, 1252.3161, 15.5000, 31.6667, 0.0008, 0.3571, 154.1025, 0.7787, 0.1660, 14.0000, 0.0553, 9.8484, 1.4737, 6.6526, 8.8000, 50.0196, 9.4000, 14.1495, 16.0351, 64.8919, 4.0000, 0.0277, 0.5816
13, 8591, 3.5411, 4.0000, 0.0013, 0.0247, 7.5000, 0.3767, -850.8200, 1459.4848, 13.5000, 29.2000, 0.0003, 0.3947, 141.9668, 0.7704, 0.1642, 21.0000, 0.0395, 10.1896, 1.5274, 6.5205, 3.1000, 47.9792, 8.3100, 13.8213, 16.0636, 70.4390, 4.0000, 0.0370, 0.5855
14, 9403, 3.2632, 4.0000, 0.0025, 0.0249, 7.6000, 0.2947, -923.6600, 1117.7698, 16.0000, 31.6667, 0.0007, 0.3571, 166.5973, 0.7452, 0.1628, 14.0000, 0.0670, 9.8484, 1.3474, 7.4737, 6.4000, 60.7060, 8.2700, 12.6589, 16.4561, 60.0250, 6.0000, 0.0632, 0.5816
15, 9927, 3.3623, 4.0000, 0.0026, 0.0332, 8.3000, 0.3043, -666.3100, 1323.1583, 10.5000, 23.0000, 0.0007, 0.5417, 96.4506, 0.7442, 0.1586, 8.0000, 0.0639, 8.6744, 1.5217, 8.0580, 7.8000, 54.7509, 9.1600, 11.3365, 16.1565, 103.6800, 1.0000, 0.0614, 0.7361
16, 10320, 3.4706, 4.0000, 0.0011, 0.0163, 5.8000, 0.3824, -743.3300, 1768.3720, 12.5000, 25.5000, 0.0005, 0.4906, 128.1595, 0.7754, 0.1739, 18.0000, 0.0308, 9.4996, 1.4608, 6.7157, 3.1000, 57.3701, 8.1800, 11.5923, 14.5137, 78.0278, 2.0000, 0.0344, 0.6509
17, 10874, 3.8647, 4.0000, 0.0009, 0.0293, 6.9000, 0.3609, -774.5400, 1800.5376, 13.5000, 26.6000, 0.0003, 0.4565, 137.5761, 0.7392, 0.1674, 17.0000, 0.0307, 9.9225, 1.4361, 7.8496, 3.1000, 58.3428, 8.2700, 11.7299, 14.8505, 72.6870, 3.0000, 0.0642, 0.6159
18, 11593, 4.0400, 4.0000, 0.0010, 0.0271, 9.4000, 0.3280, -909.0500, 1777.6973, 15.0000, 31.2500, 0.0003, 0.5038, 97.8964, 0.7910, 0.1533, 12.0000, 0.0231, 9.5549, 1.6480, 7.6240, 8.1000, 35.6955, 10.0100, 16.0439, 19.8600, 102.1488, 10.0000, 0.0285, 0.6718
19, 12332, 3.4439, 4.0000, 0.0007, 0.0226, 6.5000, 0.3520, -954.6300, 1477.8721, 12.5000, 32.6667, 0.0002, 0.3284, 146.5782, 0.7620, 0.1703, 29.0000, 0.0357, 10.9830, 1.4439, 6.9949, 3.1000, 51.5263, 8.2000, 14.1878, 17.9646, 68.2230, 1.0000, 0.0452, 0.5049
20, 13397, 3.7914, 4.0000, 0.0007, 0.0128, 7.4000, 0.3690, -909.1400, 1759.5547, 13.5000, 31.1667, 0.0002, 0.4588, 125.4118, 0.7894, 0.1650, 22.0000, 0.0365, 10.1297, 1.5668, 7.2727, 3.1000, 42.6458, 9.3300, 15.0538, 18.4560, 79.7373, 5.0000, 0.0328, 0.6134
21, 14496, 3.3704, 4.0000, 0.0019, 0.0234, 6.2000, 0.3086, -787.1800, 1318.3347, 12.5000, 27.0000, 0.0006, 0.4881, 161.5646, 0.7570, 0.1706, 10.0000, 0.0678, 9.1811, 1.3704, 7.1728, 6.4000, 63.4967, 9.6800, 11.1104, 13.7630, 61.8947, 1.0000, 0.0491, 0.6667
22, 14926, 4.0000, 4.0000, 0.0009, 0.0161, 6.2000, 0.3366, -984.6500, 2122.9554, 16.5000, 33.6667, 0.0004, 0.5192, 107.2485, 0.7621, 0.1717, 15.0000, 0.0465, 9.3098, 1.4356, 7.2475, 3.1000, 51.2079, 8.9500, 14.4806, 16.6350, 93.2414, 1.0000, 0.0501, 0.6827
1, 0, 3.0000, 4.0000, 0.0014, 0.0000, 9.7000, 0.0000, -1255.6200, 1943.2867, 21.5000, 43.0000, 0.0007, 0.6136, 268.5950, 0.7949, 0.1496, 0.0000, 0.0855, 8.0439, 1.0000, 15.5000, 14.6000, 120.2050, 10.0800, -3.0100, 18.1302, 37.2308, 4.0000, 0.0085, 0.7273
2, 15, 4.1724, 4.0000, 0.0007, 0.0222, 6.5000, 0.3534, -860.7400, 2008.7093, 14.0000, 29.5000, 0.0003, 0.5372, 109.2822, 0.7910, 0.1703, 18.0000, 0.0449, 9.4633, 1.3448, 7.3621, 6.0000, 63.6276, 8.2300, 11.5890, 15.1898, 91.5062, 6.0000, 0.0170, 0.6777
3, 648, 4.1250, 4.0000, 0.0014, 0.0196, 7.5000, 0.3875, -578.4200, 1489.8891, 9.0000, 20.0000, 0.0007, 0.4524, 212.5850, 0.8000, 0.1630, 14.0000, 0.0304, 9.4460, 1.3750, 6.7875, 3.1000, 70.2100, 9.5200, 8.4350, 10.5000, 47.0400, 3.0000, 0.0174, 0.6190
4, 1110, 4.1429, 4.0000, 0.0011, 0.0219, 7.7000, 0.4018, -538.8400, 1970.6672, 8.0000, 18.6667, 0.0004, 0.4492, 158.0006, 0.7900, 0.1630, 22.0000, 0.0266, 9.8378, 1.5357, 6.5446, 5.5000, 57.9669, 8.5800, 9.8114, 13.1810, 63.2909, 5.0000, 0.0251, 0.6102
5, 1750, 4.6009, 4.0000, 0.0006, 0.0195, 8.2000, 0.3991, -548.0700, 2028.0203, 7.5000, 19.0000, 0.0001, 0.4142, 165.2632, 0.8009, 0.1608, 35.0000, 0.0436, 10.6400, 1.4649, 6.8640, 4.8000, 63.6184, 8.1500, 9.1060, 11.6351, 60.5095, 17.0000, 0.0180, 0.5523
6, 3083, 5.0244, 5.0000, 0.0018, 0.0410, 11.2000, 0.3537, -467.3700, 1346.4975, 7.5000, 16.4000, 0.0006, 0.4713, 140.0449, 0.7930, 0.1445, 12.0000, 0.0586, 9.2805, 1.4512, 7.6341, 3.1000, 67.4158, 7.3500, 7.9304, 11.9259, 71.4057, 6.0000, 0.0215, 0.6552
7, 3597, 5.1296, 5.0000, 0.0009, 0.0240, 10.2000, 0.3580, -942.2700, 1684.1698, 14.0000, 32.4000, 0.0002, 0.4371, 126.2146, 0.7996, 0.1503, 21.0000, 0.0561, 10.1144, 1.5123, 7.3519, 3.1000, 46.0046, 9.4000, 14.8917, 18.3921, 79.2301, 6.0000, 0.0261, 0.6048
8, 4597, 4.2981, 4.0000, 0.0008, 0.0159, 9.5000, 0.2885, -1010.1200, 2322.1954, 19.0000, 34.6667, 0.0003, 0.4766, 190.4096, 0.8121, 0.1529, 7.0000, 0.0589, 9.7094, 1.4038, 7.7596, 7.8000, 52.8829, 8.9000, 14.4954, 17.7128, 52.5183, 9.0000, 0.0191, 0.6168
9, 5227, 4.3049, 4.0000, 0.0024, 0.0123, 7.7000, 0.3902, -593.0900, 1569.8937, 11.0000, 20.5000, 0.0006, 0.4767, 132.5041, 0.8004, 0.1626, 11.0000, 0.0432, 9.1661, 1.3049, 6.9268, 3.1000, 75.6348, 8.5100, 7.8026, 10.1512, 75.4694, 5.0000, 0.0226, 0.6744
10, 5715, 4.4080, 4.0000, 0.0009, 0.0227, 7.8000, 0.3506, -721.9100, 1456.6744, 15.0000, 24.8571, 0.0002, 0.4088, 146.5157, 0.8002, 0.1627, 27.0000, 0.0463, 10.3663, 1.3736, 7.1379, 6.2000, 65.4016, 7.9200, 10.3123, 12.7015, 68.2521, 11.0000, 0.0134, 0.5746
11, 6688, 4.4609, 4.0000, 0.0010, 0.0193, 6.0000, 0.4348, -669.2000, 1755.6249, 10.5000, 23.0000, 0.0003, 0.4917, 152.7778, 0.7929, 0.1734, 18.0000, 0.0305, 9.6595, 1.4435, 6.6696, 6.7000, 61.3717, 7.9400, 10.4130, 14.0696, 65.4545, 5.0000, 0.0112, 0.6417
12, 7313, 4.2410, 4.0000, 0.0008, 0.0175, 5.8000, 0.3916, -534.5600, 1431.3566, 8.0000, 18.4444, 0.0003, 0.3017, 161.6679, 0.8077, 0.1749, 20.0000, 0.0393, 11.0929, 1.3373, 7.1566, 5.0000, 74.9741, 7.2900, 7.3841, 10.0284, 61.8552, 4.0000, 0.0000, 0.4860
13, 8230, 4.9216, 4.0000, 0.0003, 0.0182, 7.2000, 0.3856, -552.9000, 3655.4516, 7.5000, 19.1250, 0.0001, 0.6025, 131.1678, 0.8082, 0.1657, 39.0000, 0.0238, 9.5537, 1.4575, 6.9477, 3.1000, 64.1172, 8.7000, 9.0674, 12.3559, 76.2382, 2.0000, 0.0079, 0.6957
14, 9113, 4.3404, 4.0000, 0.0007, 0.0140, 6.4000, 0.4326, -822.5100, 1850.4059, 13.5000, 28.2000, 0.0002, 0.4863, 116.3445, 0.7964, 0.1705, 24.0000, 0.0394, 9.8297, 1.5177, 6.7872, 3.1000, 49.8120, 8.5000, 13.3172, 15.8190, 85.9516, 5.0000, 0.0191, 0.6370
15, 9901, 4.7229, 4.0000, 0.0022, 0.0156, 5.1000, 0.4578, -808.3100, 1455.6181, 14.5000, 27.6667, 0.0007, 0.4767, 102.7582, 0.8062, 0.1782, 18.0000, 0.0245, 9.1067, 1.3253, 6.6506, 7.8000, 66.6329, 8.6800, 10.8386, 13.4763, 97.3158, 4.0000, 0.0000, 0.6860
16, 10352, 4.6787, 4.0000, 0.0004, 0.0206, 5.3000, 0.4344, -716.1200, 1516.6267, 13.5000, 24.5556, 0.0002, 0.3772, 115.4201, 0.7818, 0.1787, 49.0000, 0.0326, 10.7287, 1.3575, 6.5339, 3.1000, 67.0695, 7.9000, 10.0048, 13.0801, 86.6400, 6.0000, 0.0189, 0.5395
17, 11518, 5.0380, 4.0000, 0.0012, 0.0198, 5.2000, 0.4304, -1158.5400, 2534.2798, 19.0000, 39.5000, 0.0003, 0.6420, 146.3192, 0.7877, 0.1778, 24.0000, 0.0222, 8.7307, 1.4177, 6.0886, 11.2000, 46.8033, 8.3200, 16.5441, 20.3570, 68.3438, 2.0000, 0.0148, 0.7531
18, 11925, 4.3907, 4.0000, 0.0003, 0.0235, 6.5000, 0.3962, -625.0400, 1986.4631, 11.0000, 21.5294, 0.0001, 0.3430, 143.4131, 0.7861, 0.1710, 62.0000, 0.0245, 11.3125, 1.4645, 7.0683, 3.1000, 61.0876, 7.6200, 10.0873, 13.2019, 69.7286, 14.0000, 0.0179, 0.4802
19, 13886, 4.6102, 4.0000, 0.0008, 0.0201, 6.5000, 0.4068, -686.3000, 1765.1533, 12.0000, 23.6000, 0.0003, 0.4878, 132.1964, 0.7604, 0.1700, 23.0000, 0.0263, 9.6756, 1.5678, 6.8644, 5.7000, 50.2454, 7.6300, 12.1140, 15.5417, 75.6450, 10.0000, 0.0495, 0.6423
20, 14535, 4.9730, 3.0000, 0.0010, 0.0181, 4.0000, 0.4144, -812.2200, 1908.5991, 12.5000, 27.7500, 0.0003, 0.5439, 113.8812, 0.7877, 0.1869, 27.0000, 0.0345, 9.3350, 1.3243, 6.6577, 6.0000, 66.6309, 6.6800, 10.8595, 11.8207, 87.8108, 0.0000, 0.0073, 0.6930
21, 15088, 5.0909, 4.0000, 0.0006, 0.0222, 7.7000, 0.3576, -596.7400, 2226.1922, 8.0000, 20.6250, 0.0002, 0.5345, 126.8331, 0.7987, 0.1631, 35.0000, 0.0307, 9.7867, 1.4303, 7.5636, 6.0000, 64.8970, 8.6500, 9.3313, 11.6439, 78.8438, 7.0000, 0.0159, 0.6609
22, 16034, 4.3587, 4.0000, 0.0010, 0.0178, 6.2000, 0.4348, -668.9200, 1595.9254, 11.5000, 23.0000, 0.0004, 0.5000, 154.0799, 0.7850, 0.1716, 26.0000, 0.0296, 9.3761, 1.4022, 6.5435, 6.0000, 64.8661, 9.2200, 9.9257, 13.1130, 64.9014, 3.0000, 0.0256, 0.6562
23, 16543, 4.9219, 5.0000, 0.0020, 0.0175, 9.5000, 0.3594, -615.4600, 1890.4014, 12.0000, 21.3333, 0.0005, 0.6119, 115.8387, 0.8080, 0.1521, 10.0000, 0.0349, 8.4835, 1.4062, 7.6094, 7.8000, 66.2129, 8.7000, 9.3238, 12.2833, 86.3269, 5.0000, 0.0224, 0.7612
24, 16946, 4.7857, 4.0000, 0.0006, 0.0368, 8.0000, 0.3393, -538.3200, 1970.6672, 8.5000, 18.6667, 0.0004, 0.4444, 135.8755, 0.7458, 0.1605, 15.0000, 0.0418, 9.8517, 1.6161, 8.2054, 6.4000, 51.1687, 7.1300, 10.7596, 14.2524, 73.5968, 9.0000, 0.0535, 0.6068
25, 17546, 5.1618, 4.0000, 0.0004, 0.0364, 8.1000, 0.2941, -740.5200, 2501.4861, 11.0000, 25.5000, 0.0002, 0.4764, 102.3496, 0.7500, 0.1609, 25.0000, 0.0336, 10.1339, 1.4118, 8.0294, 5.1000, 61.5172, 7.9600, 11.0138, 13.7294, 97.7043, 8.0000, 0.0518, 0.6179
26, 18648, 5.1613, 4.0000, 0.0006, 0.0241, 9.9000, 0.3145, -507.8900, 2495.2046, 7.0000, 17.7143, 0.0002, 0.6031, 103.7236, 0.7992, 0.1513, 31.0000, 0.0147, 9.3147, 1.5565, 7.6048, 5.3000, 57.1792, 8.6100, 9.6847, 12.2470, 96.4101, 6.0000, 0.0214, 0.7176
27, 19397, 5.2126, 4.0000, 0.0010, 0.0170, 6.5000, 0.3543, -614.2000, 1937.6748, 10.5000, 21.1667, 0.0003, 0.4511, 130.0243, 0.7992, 0.1697, 26.0000, 0.0311, 9.8921, 1.4094, 7.5118, 7.8000, 66.1115, 8.2500, 9.2965, 11.6163, 76.9087, 3.0000, 0.0141, 0.6165
28, 20106, 4.6738, 4.0000, 0.0009, 0.0209, 6.3000, 0.3957, -778.6800, 1496.6783, 9.0000, 26.7143, 0.0002, 0.3886, 131.0102, 0.7986, 0.1715, 33.0000, 0.0289, 10.4687, 1.2888, 7.0535, 5.3000, 70.6901, 7.9900, 10.0361, 12.8248, 76.3299, 2.0000, 0.0090, 0.5648
29, 21111, 4.7000, 4.0000, 0.0012, 0.0243, 6.2000, 0.3917, -495.4500, 1755.4136, 6.5000, 17.1429, 0.0004, 0.4409, 137.6403, 0.7663, 0.1715, 18.0000, 0.0364, 9.8227, 1.3417, 7.6500, 3.1000, 75.9300, 7.1000, 6.9274, 8.8571, 72.6532, 3.0000, 0.0379, 0.6220
30, 21772, 4.9107, 4.0000, 0.0019, 0.0234, 9.4000, 0.3750, -315.5800, 1341.7839, 4.5000, 11.2000, 0.0007, 0.5574, 145.1223, 0.7836, 0.1520, 14.0000, 0.0234, 8.5350, 1.5179, 7.6250, 5.7000, 67.0563, 8.8500, 6.6887, 7.3371, 68.9074, 2.0000, 0.0409, 0.7213
31, 22116, 5.0467, 4.0000, 0.0008, 0.0143, 8.2000, 0.3738, -777.4600, 2429.8710, 14.5000, 26.7500, 0.0003, 0.5495, 103.8877, 0.8082, 0.1601, 22.0000, 0.0254, 9.3092, 1.4953, 7.2710, 3.1000, 53.1791, 9.5200, 12.4874, 16.3075, 96.2578, 7.0000, 0.0174, 0.6937
32, 22749, 4.6528, 4.0000, 0.0011, 0.0170, 5.7000, 0.4444, -1054.2900, 1473.1947, 13.0000, 36.0000, 0.0003, 0.4257, 140.6136, 0.7817, 0.1752, 29.0000, 0.0366, 10.0648, 1.3542, 6.8681, 6.0000, 55.7325, 8.5200, 14.4292, 18.0111, 71.1169, 3.0000, 0.0261, 0.6014
33, 23516, 5.3208, 4.0000, 0.0016, 0.0258, 7.7000, 0.3962, -509.1700, 2911.5474, 7.5000, 17.6667, 0.0004, 0.6786, 102.0408, 0.7935, 0.1613, 7.0000, 0.0323, 8.0968, 1.4340, 7.3396, 7.8000, 67.5901, 8.4600, 8.2208, 10.0855, 98.0000, 1.0000, 0.0194, 0.8036
34, 23828, 4.3978, 4.0000, 0.0007, 0.0175, 8.6000, 0.3978, -750.5600, 1575.7944, 12.0000, 25.8571, 0.0002, 0.4115, 179.5790, 0.8157, 0.1585, 30.0000, 0.0406, 10.4445, 1.4807, 7.2265, 6.9000, 55.3259, 9.1100, 11.9661, 15.8677, 55.6858, 11.0000, 0.0083, 0.5677
35, 24915, 4.9563, 4.0000, 0.0006, 0.0308, 6.4000, 0.3738, -858.9900, 1811.4779, 9.0000, 29.4286, 0.0002, 0.4089, 144.9877, 0.7543, 0.1714, 34.0000, 0.0317, 10.5629, 1.4126, 7.0243, 3.1000, 57.4572, 7.9000, 12.5561, 15.8491, 68.9714, 3.0000, 0.0399, 0.5600
36, 26020, 5.0111, 4.0000, 0.0007, 0.0423, 10.9000, 0.2889, -648.1100, 2146.0631, 8.5000, 22.5000, 0.0004, 0.5484, 147.9940, 0.7641, 0.1452, 10.0000, 0.0383, 9.2313, 1.5000, 7.3667, 3.1000, 57.0975, 8.8300, 10.8850, 14.3333, 67.5703, 3.0000, 0.0484, 0.6774
37, 26518, 5.3040, 4.0000, 0.0010, 0.0280, 10.6000, 0.3120, -722.6600, 2148.5996, 11.0000, 25.0000, 0.0002, 0.5846, 126.6272, 0.7683, 0.1478, 23.0000, 0.0240, 9.3202, 1.6000, 7.3120, 6.7000, 46.1000, 9.6100, 13.0400, 15.7600, 78.9720, 5.0000, 0.0546, 0.7154
38, 27271, 4.4180, 4.0000, 0.0004, 0.0175, 9.0000, 0.3915, -606.3100, 1853.3320, 11.0000, 21.0000, 0.0002, 0.3889, 174.4720, 0.8042, 0.1565, 31.0000, 0.0490, 10.7935, 1.5079, 7.2011, 6.4000, 57.9486, 8.5100, 10.3937, 13.4794, 57.3158, 11.0000, 0.0210, 0.5253
39, 28417, 4.4080, 4.0000, 0.0008, 0.0172, 6.4000, 0.3980, -731.5700, 1799.9095, 13.0000, 25.1250, 0.0002, 0.3913, 148.8950, 0.8062, 0.1712, 33.0000, 0.0417, 10.5678, 1.3582, 6.7612, 7.8000, 66.4286, 8.0100, 10.2356, 14.0301, 67.1614, 6.0000, 0.0054, 0.5556
40, 29523, 4.4294, 4.0000, 0.0011, 0.0176, 9.0000, 0.3374, -788.8000, 1710.0447, 11.5000, 27.1667, 0.0003, 0.4201, 188.3688, 0.8149, 0.1562, 27.0000, 0.0517, 10.2506, 1.5153, 7.2270, 6.4000, 51.0633, 8.5300, 12.8860, 15.5292, 53.0874, 8.0000, 0.0114, 0.5858
41, 30492, 4.5689, 4.0000, 0.0004, 0.0242, 8.2000, 0.3892, -809.4500, 2789.3066, 14.0000, 27.8333, 0.0002, 0.5486, 153.4694, 0.8103, 0.1602, 37.0000, 0.0295, 9.8115, 1.4611, 6.4910, 5.5000, 54.9770, 9.1700, 12.5057, 15.9238, 65.1596, 8.0000, 0.0053, 0.6571
42, 31443, 4.4071, 4.0000, 0.0013, 0.0224, 7.3000, 0.3717, -655.7000, 1969.7449, 10.5000, 22.6000, 0.0004, 0.5000, 158.0006, 0.7981, 0.1651, 17.0000, 0.0481, 9.5829, 1.4071, 6.9204, 3.1000, 64.8571, 8.2400, 9.8275, 13.2878, 63.2909, 3.0000, 0.0144, 0.6525
43, 32069, 4.9241, 4.0000, 0.0022, 0.0285, 6.2000, 0.4177, -572.6700, 1685.3585, 9.0000, 19.7500, 0.0006, 0.4578, 162.5780, 0.7910, 0.1710, 15.0000, 0.0428, 9.2538, 1.3038, 6.9241, 7.2000, 76.4875, 7.2800, 7.4973, 9.9253, 61.5089, 4.0000, 0.0095, 0.6506
44, 32492, 4.1264, 4.0000, 0.0012, 0.0172, 5.0000, 0.3793, -633.2900, 1395.5963, 11.0000, 21.7500, 0.0005, 0.4086, 217.3662, 0.7565, 0.1789, 9.0000, 0.0797, 9.7993, 1.4943, 7.6897, 9.5000, 58.3450, 7.7700, 10.5247, 13.7575, 46.0053, 3.0000, 0.0474, 0.5806
45, 32958, 4.4146, 4.0000, 0.0010, 0.0171, 6.9000, 0.4390, -594.0400, 2276.8049, 9.0000, 20.5000, 0.0003, 0.6136, 134.2975, 0.7794, 0.1670, 20.0000, 0.0364, 8.8794, 1.5488, 6.6585, 3.1000, 55.0007, 8.4200, 10.6806, 14.5415, 74.4615, 2.0000, 0.0364, 0.7386
46, 33427, 4.9444, 4.0000, 0.0011, 0.0251, 9.1000, 0.3444, -517.2400, 1771.8001, 7.5000, 18.0000, 0.0003, 0.5426, 129.0177, 0.8205, 0.1544, 20.0000, 0.0270, 9.1696, 1.3556, 7.4778, 6.7000, 73.8850, 8.5600, 7.4256, 8.5333, 77.5088, 2.0000, 0.0000, 0.6915
47, 33947, 4.6450, 4.0000, 0.0007, 0.0392, 7.8000, 0.3420, -555.8600, 1659.9374, 11.5000, 19.2500, 0.0002, 0.3827, 129.3841, 0.7550, 0.1625, 39.0000, 0.0392, 10.6836, 1.4199, 8.1818, 6.0000, 67.1716, 7.5800, 8.6725, 11.6827, 77.2893, 11.0000, 0.0417, 0.5473
48, 35149, 4.2041, 4.0000, 0.0009, 0.0215, 7.6000, 0.3878, -711.5000, 2529.6832, 12.0000, 24.5000, 0.0006, 0.6604, 149.5194, 0.7993, 0.1613, 8.0000, 0.0466, 8.1348, 1.4490, 7.2449, 3.1000, 59.3838, 8.1300, 11.0630, 13.0653, 66.8810, 1.0000, 0.0179, 0.7736
